dia,hora,conteo_in,conteo_out
Lunes,14:05,89,74
Lunes,14:10,92,93
Lunes,14:15,90,93
Lunes,14:20,89,91
Lunes,14:25,90,90
Lunes,14:30,85,89
Lunes,14:35,90,85
Lunes,14:40,95,99
Lunes,14:45,97,93
Lunes,14:50,70,90
Lunes,14:55,67,95
Lunes,15:00,90,81
Lunes,15:05,87,82
Lunes,15:10,96,93
Lunes,15:15,96,91
Lunes,15:20,69,77
Lunes,15:25,76,80
Lunes,15:30,81,61
Lunes,15:35,72,61
Lunes,15:40,58,53
Lunes,15:45,59,59
Lunes,15:50,54,45
Lunes,15:55,54,53
Lunes,16:00,48,47
Lunes,16:05,48,43
Lunes,16:10,32,22
Lunes,16:15,35,26
Lunes,16:20,48,45
Lunes,16:25,52,43
Lunes,16:30,60,34
Lunes,16:35,60,37
Lunes,16:40,53,28
Lunes,16:45,46,27
Lunes,16:50,53,43
Lunes,16:55,52,43
Lunes,17:00,46,47
Lunes,17:05,53,41
Lunes,17:10,58,44
Lunes,17:15,53,46
Lunes,17:20,38,27
Lunes,17:25,44,31
Lunes,17:30,52,38
Lunes,17:35,47,35
Lunes,17:40,55,41
Lunes,17:45,52,40
Lunes,17:50,40,36
Lunes,17:55,40,32
Lunes,18:00,58,31
Lunes,18:05,58,32
Lunes,18:10,44,40
Lunes,18:15,42,40
Lunes,18:20,45,46
Lunes,18:25,41,43
Lunes,18:30,42,35
Lunes,18:35,36,35
Lunes,18:40,48,31
Lunes,18:45,48,29
Lunes,18:50,46,33
Lunes,18:55,47,31
Lunes,19:00,41,29
Lunes,19:05,43,23
Lunes,19:10,36,21
Lunes,19:15,40,24
Lunes,19:20,40,28
Lunes,19:25,39,26
Lunes,19:30,52,27
Lunes,19:35,46,24
Lunes,19:40,42,22
Lunes,19:45,39,23
Lunes,19:50,40,32
Lunes,19:55,48,35
Lunes,20:00,34,14
Lunes,20:05,32,13
Lunes,20:10,35,23
Lunes,20:15,34,25
Lunes,20:20,30,31
Lunes,20:25,24,31
Lunes,20:30,34,33
Lunes,20:35,25,31
Lunes,20:40,29,25
Lunes,20:45,29,25
Lunes,20:50,35,27
Lunes,20:55,42,29
Lunes,21:00,30,24
Lunes,21:05,40,26
Lunes,21:10,23,24
Lunes,21:15,22,23
Lunes,21:20,26,14
Lunes,21:25,23,12
Lunes,21:30,29,20
Lunes,21:35,25,23
Lunes,21:40,21,26
Lunes,21:45,12,26
Lunes,21:50,17,23
Lunes,21:55,16,24
Lunes,22:00,22,14
Lunes,22:05,19,12
Lunes,22:10,10,10
Lunes,22:15,17,13
Lunes,22:20,15,11
Lunes,22:25,13,11
Lunes,22:30,13,6
Lunes,22:35,14,5
Lunes,22:40,19,4
Lunes,22:45,18,7
Lunes,22:50,22,1
Lunes,22:55,22,3
Lunes,23:00,10,7
Lunes,23:05,7,8
Lunes,23:10,6,18
Lunes,23:15,4,12
Lunes,23:20,5,4
Lunes,23:25,8,1
Lunes,23:30,14,6
Lunes,23:35,23,8
Lunes,23:40,9,1
Lunes,23:45,10,1
Lunes,23:50,5,6
Lunes,23:55,11,4
Martes,07:00,46,33
Martes,07:05,44,35
Martes,07:10,44,37
Martes,07:15,44,40
Martes,07:20,76,41
Martes,07:25,73,42
Martes,07:30,76,54
Martes,07:35,74,52
Martes,07:40,92,51
Martes,07:45,86,50
Martes,07:50,85,78
Martes,07:55,92,73
Martes,08:00,98,76
Martes,08:05,109,76
Martes,08:10,92,77
Martes,08:15,94,80
Martes,08:20,95,70
Martes,08:25,98,71
Martes,08:30,95,65
Martes,08:35,94,65
Martes,08:40,104,79
Martes,08:45,100,74
Martes,08:50,90,63
Martes,08:55,91,65
Martes,09:00,94,73
Martes,09:05,94,76
Martes,09:10,97,56
Martes,09:15,99,57
Martes,09:20,96,55
Martes,09:25,99,59
Martes,09:30,83,49
Martes,09:35,82,47
Martes,09:40,79,58
Martes,09:45,78,61
Martes,09:50,54,42
Martes,09:55,47,47
Martes,10:00,46,33
Martes,10:05,48,34
Martes,10:10,57,35
Martes,10:15,59,33
Martes,10:20,54,43
Martes,10:25,56,46
Martes,10:30,58,41
Martes,10:35,57,40
Martes,10:40,52,45
Martes,10:45,50,45
Martes,10:50,43,27
Martes,10:55,42,30
Martes,11:00,54,32
Martes,11:05,60,30
Martes,11:10,59,36
Martes,11:15,59,37
Martes,11:20,60,48
Martes,11:25,59,53
Martes,11:30,53,43
Martes,11:35,50,43
Martes,11:40,55,39
Martes,11:45,56,38
Martes,11:50,61,51
Martes,11:55,66,49
Martes,12:00,61,51
Martes,12:05,61,50
Martes,12:10,54,41
Martes,12:15,52,37
Martes,12:20,71,57
Martes,12:25,71,61
Martes,12:30,62,56
Martes,12:35,64,59
Martes,12:40,75,61
Martes,12:45,74,60
Martes,12:50,68,51
Martes,12:55,63,56
Martes,13:00,59,68
Martes,13:05,56,65
Martes,13:10,71,53
Martes,13:15,72,60
Martes,13:20,73,50
Martes,13:25,71,55
Martes,13:30,65,56
Martes,13:35,66,55
Martes,13:40,66,63
Martes,13:45,71,70
Martes,13:50,76,105
Martes,13:55,78,109
Martes,14:00,90,73
Martes,14:05,92,73
Martes,14:10,92,106
Martes,14:15,92,106
Martes,14:20,87,90
Martes,14:25,82,87
Martes,14:30,94,88
Martes,14:35,93,92
Martes,14:40,98,92
Martes,14:45,96,91
Martes,14:50,70,94
Martes,14:55,73,93
Martes,15:00,88,80
Martes,15:05,86,78
Martes,15:10,103,88
Martes,15:15,100,85
Martes,15:20,80,82
Martes,15:25,77,80
Martes,15:30,70,60
Martes,15:35,71,58
Martes,15:40,56,56
Martes,15:45,53,55
Martes,15:50,51,47
Martes,15:55,56,44
Martes,16:00,45,44
Martes,16:05,46,46
Martes,16:10,39,23
Martes,16:15,43,26
Martes,16:20,47,40
Martes,16:25,45,40
Martes,16:30,60,40
Martes,16:35,56,41
Martes,16:40,53,35
Martes,16:45,55,37
Martes,16:50,48,39
Martes,16:55,48,43
Martes,17:00,48,50
Martes,17:05,46,42
Martes,17:10,46,49
Martes,17:15,52,46
Martes,17:20,35,27
Martes,17:25,41,33
Martes,17:30,49,40
Martes,17:35,50,40
Martes,17:40,53,49
Martes,17:45,52,51
Martes,17:50,50,35
Martes,17:55,54,30
Martes,18:00,58,33
Martes,18:05,62,39
Martes,18:10,49,40
Martes,18:15,49,40
Martes,18:20,51,46
Martes,18:25,48,41
Martes,18:30,34,34
Martes,18:35,34,34
Martes,18:40,37,29
Martes,18:45,39,33
Martes,18:50,37,28
Martes,18:55,41,26
Martes,19:00,31,23
Martes,19:05,38,23
Martes,19:10,34,28
Martes,19:15,39,32
Martes,19:20,36,19
Martes,19:25,38,23
Martes,19:30,55,31
Martes,19:35,56,29
Martes,19:40,46,27
Martes,19:45,43,28
Martes,19:50,46,33
Martes,19:55,45,30
Martes,20:00,26,21
Martes,20:05,33,24
Martes,20:10,45,29
Martes,20:15,45,21
Martes,20:20,23,24
Martes,20:25,26,27
Martes,20:30,36,30
Martes,20:35,36,28
Martes,20:40,30,21
Martes,20:45,28,23
Martes,20:50,31,24
Martes,20:55,39,31
Martes,21:00,33,27
Martes,21:05,32,26
Martes,21:10,23,19
Martes,21:15,21,8
Martes,21:20,24,12
Martes,21:25,26,14
Martes,21:30,30,22
Martes,21:35,26,19
Martes,21:40,17,16
Martes,21:45,19,16
Martes,21:50,21,17
Martes,21:55,23,19
Martes,22:00,14,6
Martes,22:05,17,7
Martes,22:10,9,11
Martes,22:15,11,11
Martes,22:20,9,8
Martes,22:25,10,5
Martes,22:30,13,10
Martes,22:35,13,6
Martes,22:40,13,6
Martes,22:45,11,4
Martes,22:50,15,2
Martes,22:55,18,1
Martes,23:00,9,6
Martes,23:05,8,1
Martes,23:10,15,7
Martes,23:15,12,4
Martes,23:20,5,8
Martes,23:25,10,2
Martes,23:30,4,8
Martes,23:35,3,9
Martes,23:40,3,12
Martes,23:45,1,11
Martes,23:50,2,1
Martes,23:55,8,1
Miércoles,07:00,41,39
Miércoles,07:05,48,45
Miércoles,07:10,46,38
Miércoles,07:15,43,38
Miércoles,07:20,72,43
Miércoles,07:25,67,42
Miércoles,07:30,81,48
Miércoles,07:35,73,49
Miércoles,07:40,85,54
Miércoles,07:45,85,49
Miércoles,07:50,85,77
Miércoles,07:55,88,74
Miércoles,08:00,101,71
Miércoles,08:05,102,67
Miércoles,08:10,89,87
Miércoles,08:15,88,84
Miércoles,08:20,95,68
Miércoles,08:25,92,73
Miércoles,08:30,97,61
Miércoles,08:35,95,65
Miércoles,08:40,103,68
Miércoles,08:45,102,69
Miércoles,08:50,85,67
Miércoles,08:55,77,65
Miércoles,09:00,90,79
Miércoles,09:05,88,78
Miércoles,09:10,103,54
Miércoles,09:15,101,61
Miércoles,09:20,99,58
Miércoles,09:25,96,54
Miércoles,09:30,78,49
Miércoles,09:35,79,48
Miércoles,09:40,72,69
Miércoles,09:45,79,64
Miércoles,09:50,48,42
Miércoles,09:55,46,46
Miércoles,10:00,49,35
Miércoles,10:05,50,34
Miércoles,10:10,48,33
Miércoles,10:15,51,33
Miércoles,10:20,56,43
Miércoles,10:25,63,46
Miércoles,10:30,66,34
Miércoles,10:35,69,35
Miércoles,10:40,53,36
Miércoles,10:45,61,37
Miércoles,10:50,54,30
Miércoles,10:55,54,31
Miércoles,11:00,63,31
Miércoles,11:05,60,33
Miércoles,11:10,56,50
Miércoles,11:15,58,44
Miércoles,11:20,66,51
Miércoles,11:25,61,53
Miércoles,11:30,48,43
Miércoles,11:35,47,43
Miércoles,11:40,57,29
Miércoles,11:45,62,35
Miércoles,11:50,68,56
Miércoles,11:55,58,48
Miércoles,12:00,67,45
Miércoles,12:05,67,44
Miércoles,12:10,56,33
Miércoles,12:15,56,36
Miércoles,12:20,75,68
Miércoles,12:25,74,70
Miércoles,12:30,62,53
Miércoles,12:35,59,49
Miércoles,12:40,76,69
Miércoles,12:45,78,70
Miércoles,12:50,58,58
Miércoles,12:55,62,59
Miércoles,13:00,56,56
Miércoles,13:05,65,53
Miércoles,13:10,61,55
Miércoles,13:15,60,59
Miércoles,13:20,62,58
Miércoles,13:25,67,61
Miércoles,13:30,65,45
Miércoles,13:35,67,42
Miércoles,13:40,67,61
Miércoles,13:45,64,65
Miércoles,13:50,83,105
Miércoles,13:55,82,103
Miércoles,14:00,84,84
Miércoles,14:05,85,83
Miércoles,14:10,95,105
Miércoles,14:15,95,102
Miércoles,14:20,83,84
Miércoles,14:25,85,85
Miércoles,14:30,96,96
Miércoles,14:35,98,94
Miércoles,14:40,90,100
Miércoles,14:45,92,99
Miércoles,14:50,72,91
Miércoles,14:55,71,91
Miércoles,15:00,91,88
Miércoles,15:05,91,78
Miércoles,15:10,102,89
Miércoles,15:15,102,87
Miércoles,15:20,83,77
Miércoles,15:25,84,76
Miércoles,15:30,67,62
Miércoles,15:35,70,62
Miércoles,15:40,53,55
Miércoles,15:45,52,57
Miércoles,15:50,59,50
Miércoles,15:55,63,54
Miércoles,16:00,46,43
Miércoles,16:05,48,45
Miércoles,16:10,39,17
Miércoles,16:15,35,19
Miércoles,16:20,48,45
Miércoles,16:25,47,45
Miércoles,16:30,56,34
Miércoles,16:35,54,37
Miércoles,16:40,47,27
Miércoles,16:45,48,29
Miércoles,16:50,58,37
Miércoles,16:55,54,36
Miércoles,17:00,46,46
Miércoles,17:05,50,48
Miércoles,17:10,42,53
Miércoles,17:15,49,55
Miércoles,17:20,41,32
Miércoles,17:25,40,36
Miércoles,17:30,49,38
Miércoles,17:35,48,34
Miércoles,17:40,57,44
Miércoles,17:45,59,43
Miércoles,17:50,52,27
Miércoles,17:55,56,31
Miércoles,18:00,60,35
Miércoles,18:05,56,32
Miércoles,18:10,43,41
Miércoles,18:15,39,43
Miércoles,18:20,53,49
Miércoles,18:25,47,46
Miércoles,18:30,41,39
Miércoles,18:35,42,32
Miércoles,18:40,38,39
Miércoles,18:45,41,39
Miércoles,18:50,43,22
Miércoles,18:55,41,25
Miércoles,19:00,41,30
Miércoles,19:05,41,25
Miércoles,19:10,45,27
Miércoles,19:15,43,23
Miércoles,19:20,35,17
Miércoles,19:25,36,21
Miércoles,19:30,50,21
Miércoles,19:35,47,26
Miércoles,19:40,44,24
Miércoles,19:45,47,20
Miércoles,19:50,43,31
Miércoles,19:55,45,35
Miércoles,20:00,31,21
Miércoles,20:05,28,18
Miércoles,20:10,35,27
Miércoles,20:15,34,31
Miércoles,20:20,22,26
Miércoles,20:25,21,25
Miércoles,20:30,40,28
Miércoles,20:35,41,31
Miércoles,20:40,24,17
Miércoles,20:45,26,19
Miércoles,20:50,41,20
Miércoles,20:55,35,20
Miércoles,21:00,35,19
Miércoles,21:05,37,28
Miércoles,21:10,23,23
Miércoles,21:15,26,23
Miércoles,21:20,23,14
Miércoles,21:25,24,16
Miércoles,21:30,25,19
Miércoles,21:35,32,18
Miércoles,21:40,17,10
Miércoles,21:45,19,13
Miércoles,21:50,20,10
Miércoles,21:55,22,7
Miércoles,22:00,16,15
Miércoles,22:05,9,14
Miércoles,22:10,12,8
Miércoles,22:15,10,7
Miércoles,22:20,8,13
Miércoles,22:25,9,13
Miércoles,22:30,11,3
Miércoles,22:35,12,3
Miércoles,22:40,20,11
Miércoles,22:45,19,10
Miércoles,22:50,5,10
Miércoles,22:55,7,3
Miércoles,23:00,14,11
Miércoles,23:05,10,8
Miércoles,23:10,8,8
Miércoles,23:15,2,13
Miércoles,23:20,15,5
Miércoles,23:25,12,2
Miércoles,23:30,5,2
Miércoles,23:35,5,3
Miércoles,23:40,7,4
Miércoles,23:45,11,2
Miércoles,23:50,2,4
Miércoles,23:55,1,5
Jueves,07:00,44,28
Jueves,07:05,48,34
Jueves,07:10,41,43
Jueves,07:15,43,38
Jueves,07:20,65,41
Jueves,07:25,66,45
Jueves,07:30,72,54
Jueves,07:35,71,52
Jueves,07:40,88,57
Jueves,07:45,90,55
Jueves,07:50,92,81
Jueves,07:55,86,80
Jueves,08:00,112,81
Jueves,08:05,114,76
Jueves,08:10,90,79
Jueves,08:15,90,77
Jueves,08:20,105,72
Jueves,08:25,100,79
Jueves,08:30,94,67
Jueves,08:35,105,61
Jueves,08:40,102,70
Jueves,08:45,97,67
Jueves,08:50,85,66
Jueves,08:55,86,69
Jueves,09:00,86,67
Jueves,09:05,85,73
Jueves,09:10,101,65
Jueves,09:15,104,62
Jueves,09:20,98,64
Jueves,09:25,100,62
Jueves,09:30,87,46
Jueves,09:35,82,48
Jueves,09:40,78,55
Jueves,09:45,79,60
Jueves,09:50,42,45
Jueves,09:55,41,48
Jueves,10:00,51,27
Jueves,10:05,52,26
Jueves,10:10,51,38
Jueves,10:15,55,41
Jueves,10:20,60,45
Jueves,10:25,60,44
Jueves,10:30,56,37
Jueves,10:35,55,37
Jueves,10:40,52,35
Jueves,10:45,52,38
Jueves,10:50,46,32
Jueves,10:55,44,32
Jueves,11:00,53,28
Jueves,11:05,53,36
Jueves,11:10,61,41
Jueves,11:15,63,41
Jueves,11:20,59,47
Jueves,11:25,59,50
Jueves,11:30,50,43
Jueves,11:35,54,39
Jueves,11:40,59,36
Jueves,11:45,59,37
Jueves,11:50,63,59
Jueves,11:55,63,51
Jueves,12:00,74,49
Jueves,12:05,70,48
Jueves,12:10,61,33
Jueves,12:15,61,38
Jueves,12:20,68,60
Jueves,12:25,71,61
Jueves,12:30,60,54
Jueves,12:35,64,51
Jueves,12:40,73,62
Jueves,12:45,75,67
Jueves,12:50,61,58
Jueves,12:55,60,56
Jueves,13:00,54,67
Jueves,13:05,55,62
Jueves,13:10,73,56
Jueves,13:15,69,55
Jueves,13:20,73,61
Jueves,13:25,75,59
Jueves,13:30,63,55
Jueves,13:35,64,50
Jueves,13:40,62,67
Jueves,13:45,62,66
Jueves,13:50,78,95
Jueves,13:55,78,94
Jueves,14:00,88,79
Jueves,14:05,84,82
Jueves,14:10,94,96
Jueves,14:15,96,98
Jueves,14:20,82,88
Jueves,14:25,81,90
Jueves,14:30,91,82
Jueves,14:35,92,84
Jueves,14:40,102,90
Jueves,14:45,101,87
Jueves,14:50,76,85
Jueves,14:55,76,86
Jueves,15:00,95,92
Jueves,15:05,91,84
Jueves,15:10,107,79
Jueves,15:15,103,83
Jueves,15:20,76,74
Jueves,15:25,76,75
Jueves,15:30,75,59
Jueves,15:35,74,64
Jueves,15:40,56,54
Jueves,15:45,55,54
Jueves,15:50,54,49
Jueves,15:55,60,42
Jueves,16:00,47,35
Jueves,16:05,51,35
Jueves,16:10,36,25
Jueves,16:15,32,25
Jueves,16:20,44,38
Jueves,16:25,43,38
Jueves,16:30,55,40
Jueves,16:35,59,41
Jueves,16:40,49,35
Jueves,16:45,51,34
Jueves,16:50,53,45
Jueves,16:55,59,45
Jueves,17:00,46,36
Jueves,17:05,48,34
Jueves,17:10,47,48
Jueves,17:15,53,53
Jueves,17:20,40,30
Jueves,17:25,44,30
Jueves,17:30,51,38
Jueves,17:35,53,34
Jueves,17:40,67,52
Jueves,17:45,68,48
Jueves,17:50,47,38
Jueves,17:55,48,38
Jueves,18:00,51,27
Jueves,18:05,52,31
Jueves,18:10,47,38
Jueves,18:15,51,39
Jueves,18:20,55,45
Jueves,18:25,55,48
Jueves,18:30,47,23
Jueves,18:35,41,28
Jueves,18:40,41,31
Jueves,18:45,42,34
Jueves,18:50,41,29
Jueves,18:55,38,29
Jueves,19:00,43,22
Jueves,19:05,38,22
Jueves,19:10,40,19
Jueves,19:15,38,18
Jueves,19:20,36,25
Jueves,19:25,39,21
Jueves,19:30,60,32
Jueves,19:35,59,30
Jueves,19:40,47,16
Jueves,19:45,44,11
Jueves,19:50,49,27
Jueves,19:55,56,23
Jueves,20:00,40,19
Jueves,20:05,37,16
Jueves,20:10,38,23
Jueves,20:15,49,25
Jueves,20:20,26,24
Jueves,20:25,30,21
Jueves,20:30,37,26
Jueves,20:35,36,31
Jueves,20:40,31,27
Jueves,20:45,33,31
Jueves,20:50,32,25
Jueves,20:55,35,25
Jueves,21:00,32,21
Jueves,21:05,35,27
Jueves,21:10,27,23
Jueves,21:15,28,24
Jueves,21:20,22,8
Jueves,21:25,26,14
Jueves,21:30,30,19
Jueves,21:35,31,23
Jueves,21:40,18,25
Jueves,21:45,22,23
Jueves,21:50,20,22
Jueves,21:55,19,17
Jueves,22:00,14,10
Jueves,22:05,13,7
Jueves,22:10,18,12
Jueves,22:15,17,12
Jueves,22:20,10,5
Jueves,22:25,11,5
Jueves,22:30,11,6
Jueves,22:35,9,1
Jueves,22:40,8,16
Jueves,22:45,9,12
Jueves,22:50,20,11
Jueves,22:55,13,13
Jueves,23:00,11,5
Jueves,23:05,12,3
Jueves,23:10,13,4
Jueves,23:15,9,9
Jueves,23:20,6,8
Jueves,23:25,9,10
Jueves,23:30,12,3
Jueves,23:35,6,5
Jueves,23:40,16,1
Jueves,23:45,16,6
Jueves,23:50,5,3
Jueves,23:55,12,5
Viernes,07:00,49,35
Viernes,07:05,40,31
Viernes,07:10,42,38
Viernes,07:15,49,39
Viernes,07:20,68,38
Viernes,07:25,65,38
Viernes,07:30,76,48
Viernes,07:35,77,49
Viernes,07:40,88,49
Viernes,07:45,88,50
Viernes,07:50,91,70
Viernes,07:55,89,66
Viernes,08:00,110,74
Viernes,08:05,111,75
Viernes,08:10,83,85
Viernes,08:15,82,88
Viernes,08:20,101,69
Viernes,08:25,94,66
Viernes,08:30,95,60
Viernes,08:35,95,63
Viernes,08:40,94,76
Viernes,08:45,97,74
Viernes,08:50,82,61
Viernes,08:55,84,66
Viernes,09:00,89,73
Viernes,09:05,87,71
Viernes,09:10,103,64
Viernes,09:15,107,63
Viernes,09:20,99,59
Viernes,09:25,94,58
Viernes,09:30,79,44
Viernes,09:35,72,48
Viernes,09:40,76,66
Viernes,09:45,71,68
Viernes,09:50,54,47
Viernes,09:55,53,44
Viernes,10:00,46,32
Viernes,10:05,49,35
Viernes,10:10,59,40
Viernes,10:15,56,42
Viernes,10:20,59,46
Viernes,10:25,60,43
Viernes,10:30,55,39
Viernes,10:35,57,42
Viernes,10:40,50,50
Viernes,10:45,53,47
Viernes,10:50,54,32
Viernes,10:55,52,38
Viernes,11:00,64,32
Viernes,11:05,63,40
Viernes,11:10,58,35
Viernes,11:15,61,37
Viernes,11:20,74,50
Viernes,11:25,73,51
Viernes,11:30,45,49
Viernes,11:35,51,48
Viernes,11:40,51,39
Viernes,11:45,47,32
Viernes,11:50,54,59
Viernes,11:55,62,55
Viernes,12:00,65,39
Viernes,12:05,58,42
Viernes,12:10,57,39
Viernes,12:15,64,35
Viernes,12:20,69,61
Viernes,12:25,67,61
Viernes,12:30,64,60
Viernes,12:35,64,60
Viernes,12:40,80,70
Viernes,12:45,82,66
Viernes,12:50,70,60
Viernes,12:55,69,59
Viernes,13:00,67,57
Viernes,13:05,64,56
Viernes,13:10,75,61
Viernes,13:15,65,59
Viernes,13:20,72,54
Viernes,13:25,72,59
Viernes,13:30,67,52
Viernes,13:35,67,55
Viernes,13:40,73,59
Viernes,13:45,71,64
Viernes,13:50,82,93
Viernes,13:55,84,95
Viernes,14:00,80,76
Viernes,14:05,83,73
Viernes,14:10,93,102
Viernes,14:15,93,101
Viernes,14:20,89,88
Viernes,14:25,91,82
Viernes,14:30,87,101
Viernes,14:35,91,97
Viernes,14:40,96,87
Viernes,14:45,95,83
Viernes,14:50,73,90
Viernes,14:55,72,90
Viernes,15:00,89,89
Viernes,15:05,87,92
Viernes,15:10,100,86
Viernes,15:15,105,86
Viernes,15:20,81,74
Viernes,15:25,78,75
Viernes,15:30,63,68
Viernes,15:35,62,66
Viernes,15:40,58,53
Viernes,15:45,57,53
Viernes,15:50,60,51
Viernes,15:55,56,54
Viernes,16:00,54,36
Viernes,16:05,49,37
Viernes,16:10,33,23
Viernes,16:15,30,26
Viernes,16:20,48,39
Viernes,16:25,46,39
Viernes,16:30,54,43
Viernes,16:35,55,38
Viernes,16:40,50,42
Viernes,16:45,50,45
Viernes,16:50,49,44
Viernes,16:55,51,43
Viernes,17:00,40,35
Viernes,17:05,44,33
Viernes,17:10,55,46
Viernes,17:15,56,46
Viernes,17:20,44,30
Viernes,17:25,43,27
Viernes,17:30,51,35
Viernes,17:35,51,38
Viernes,17:40,59,45
Viernes,17:45,53,50
Viernes,17:50,39,36
Viernes,17:55,41,35
Viernes,18:00,55,40
Viernes,18:05,57,41
Viernes,18:10,44,40
Viernes,18:15,45,43
Viernes,18:20,55,40
Viernes,18:25,53,37
Viernes,18:30,39,19
Viernes,18:35,43,20
Viernes,18:40,35,32
Viernes,18:45,35,33
Viernes,18:50,35,28
Viernes,18:55,38,28
Viernes,19:00,40,23
Viernes,19:05,44,22
Viernes,19:10,32,39
Viernes,19:15,29,33
Viernes,19:20,36,20
Viernes,19:25,37,21
Viernes,19:30,48,26
Viernes,19:35,58,25
Viernes,19:40,48,25
Viernes,19:45,45,23
Viernes,19:50,48,32
Viernes,19:55,47,31
Viernes,20:00,35,25
Viernes,20:05,34,20
Viernes,20:10,38,30
Viernes,20:15,42,35
Viernes,20:20,22,31
Viernes,20:25,24,31
Viernes,20:30,38,22
Viernes,20:35,35,22
Viernes,20:40,23,24
Viernes,20:45,21,24
Viernes,20:50,42,22
Viernes,20:55,41,20
Viernes,21:00,31,26
Viernes,21:05,31,25
Viernes,21:10,35,15
Viernes,21:15,26,20
Viernes,21:20,23,8
Viernes,21:25,22,9
Viernes,21:30,28,18
Viernes,21:35,27,26
Viernes,21:40,29,23
Viernes,21:45,23,21
Viernes,21:50,24,23
Viernes,21:55,26,23
