dia,hora,conteo_in,conteo_out
7,0.2266,30,17
7,0.23153,38,22
7,0.23645,43,21
7,0.24138,36,30
7,0.24631,62,40
7,0.25123,46,42
7,0.25616,62,44
7,0.26108,51,47
7,0.26601,49,36
7,0.27094,49,36
7,0.27586,54,35
7,0.28079,34,21
7,0.28571,38,47
7,0.29064,37,30
7,0.29557,61,41
7,0.30049,50,49
7,0.30542,62,24
7,0.31034,50,36
7,0.31527,50,45
7,0.3202,60,53
7,0.32512,61,42
7,0.33005,54,41
7,0.33498,74,57
7,0.3399,75,64
7,0.34483,57,45
7,0.34975,49,55
7,0.35468,56,51
7,0.35961,56,41
7,0.36453,53,52
7,0.36946,43,44
7,0.37438,56,33
7,0.37931,60,49
7,0.38424,46,30
7,0.38916,58,48
7,0.39409,66,65
7,0.39901,54,68
7,0.40394,79,72
7,0.40887,75,69
7,0.41379,73,72
7,0.41872,80,77
7,0.42365,85,87
7,0.42857,91,95
7,0.4335,67,72
7,0.43842,79,76
7,0.44335,89,66
7,0.44828,76,84
7,0.4532,83,87
7,0.45813,93,75
7,0.46305,64,84
7,0.46798,66,93
7,0.47291,79,60
7,0.47783,85,76
7,0.48276,88,84
7,0.48768,72,81
7,0.49261,69,62
7,0.49754,63,77
7,0.50246,69,49
7,0.50739,61,56
7,0.51232,54,51
7,0.51724,37,37
7,0.52217,55,44
7,0.52709,52,43
7,0.53202,48,31
7,0.53695,45,35
7,0.54187,21,0
7,0.5468,37,22
7,0.55172,24,34
7,0.55665,42,38
7,0.56158,44,21
7,0.5665,57,31
7,0.57143,52,29
7,0.57635,45,32
7,0.58128,50,40
7,0.58621,50,36
7,0.59113,31,32
7,0.59606,27,40
7,0.60099,47,42
7,0.60591,46,28
7,0.61084,25,26
7,0.61576,20,28
7,0.62069,48,31
7,0.62562,48,25
7,0.63054,54,33
7,0.63547,52,27
7,0.64039,39,28
7,0.64532,47,28
7,0.65025,53,31
7,0.65517,45,42
7,0.6601,46,35
7,0.66502,40,40
7,0.66995,48,43
7,0.67488,46,32
7,0.6798,26,32
7,0.68473,26,24
7,0.68966,31,25
7,0.69458,40,31
7,0.69951,37,19
7,0.70443,40,25
7,0.70936,32,6
7,0.71429,37,22
7,0.71921,34,22
7,0.72414,38,24
7,0.72906,33,27
7,0.73399,32,18
7,0.73892,44,12
7,0.74384,49,14
7,0.74877,43,18
7,0.75369,42,5
7,0.75862,39,31
7,0.76355,46,37
7,0.76847,21,7
7,0.7734,16,12
7,0.77833,26,14
7,0.78325,27,17
7,0.78818,29,27
7,0.7931,14,7
7,0.79803,28,28
7,0.80296,19,23
7,0.80788,28,12
7,0.81281,16,18
7,0.81773,28,27
7,0.82266,29,23
7,0.82759,14,13
7,0.83251,26,24
7,0.83744,17,27
7,0.84236,22,27
7,0.84729,13,14
7,0.85222,21,16
7,0.85714,26,13
7,0.86207,16,0
7,0.867,15,14
7,0.87192,12,16
7,0.87685,3,16
7,0.88177,5,8
7,0.8867,11,0
7,0.89163,17,4
7,0.89655,12,0
7,0.90148,15,2
7,0.9064,4,9
7,0.91133,9,6
7,0.91626,1,0
7,0.92118,5,0
7,0.92611,7,10
7,0.93103,11,7
7,0.93596,0,10
7,0.94089,0,0
7,0.94581,15,10
7,0.95074,0,0
7,0.95567,1,13
7,0.96059,4,6
7,0.96552,1,0
7,0.97044,0,2
7,0.97537,1,9
7,0.9803,0,2
7,0.98522,0,0
7,0.99015,0,0
7,0.99507,4,0
7,1.0,0,0
1,0.0,42,28
1,0.00493,39,30
1,0.00985,48,37
1,0.01478,50,38
1,0.0197,64,42
1,0.02463,67,39
1,0.02956,79,55
1,0.03448,77,54
1,0.03941,89,49
1,0.04433,89,50
1,0.04926,92,81
1,0.05419,92,78
1,0.05911,106,74
1,0.06404,107,67
1,0.06897,94,84
1,0.07389,89,81
1,0.07882,100,71
1,0.08374,105,69
1,0.08867,99,61
1,0.0936,96,63
1,0.09852,90,76
1,0.10345,97,76
1,0.10837,89,61
1,0.1133,91,69
1,0.11823,86,69
1,0.12315,80,66
1,0.12808,105,59
1,0.133,102,59
1,0.13793,98,59
1,0.14286,102,59
1,0.14778,77,56
1,0.15271,75,51
1,0.15764,75,62
1,0.16256,78,60
1,0.16749,54,48
1,0.17241,54,43
1,0.17734,53,30
1,0.18227,56,30
1,0.18719,53,31
1,0.19212,49,35
1,0.19704,56,38
1,0.20197,59,41
1,0.2069,57,41
1,0.21182,60,38
1,0.21675,54,44
1,0.22167,57,41
1,0.2266,45,25
1,0.23153,45,30
1,0.23645,52,34
1,0.24138,49,36
1,0.24631,62,41
1,0.25123,67,36
1,0.25616,68,45
1,0.26108,67,46
1,0.26601,55,43
1,0.27094,49,42
1,0.27586,58,37
1,0.28079,58,37
1,0.28571,61,47
1,0.29064,55,46
1,0.29557,68,50
1,0.30049,69,52
1,0.30542,52,47
1,0.31034,52,40
1,0.31527,69,59
1,0.3202,72,61
1,0.32512,68,48
1,0.33005,69,51
1,0.33498,70,65
1,0.3399,70,63
1,0.34483,66,49
1,0.34975,68,56
1,0.35468,61,58
1,0.35961,57,60
1,0.36453,67,53
1,0.36946,66,52
1,0.37438,73,58
1,0.37931,63,56
1,0.38424,63,47
1,0.38916,64,46
1,0.39409,72,68
1,0.39901,67,63
1,0.40394,77,97
1,0.40887,80,94
1,0.41379,90,74
1,0.41872,89,74
1,0.42365,92,93
1,0.42857,90,93
1,0.4335,89,91
1,0.43842,90,90
1,0.44335,85,89
1,0.44828,90,85
1,0.4532,95,99
1,0.45813,97,93
1,0.46305,70,90
1,0.46798,67,95
1,0.47291,90,81
1,0.47783,87,82
1,0.48276,96,93
1,0.48768,96,91
1,0.49261,69,77
1,0.49754,76,80
1,0.50246,81,61
1,0.50739,72,61
1,0.51232,58,53
1,0.51724,59,59
1,0.52217,54,45
1,0.52709,54,53
1,0.53202,48,47
1,0.53695,48,43
1,0.54187,32,22
1,0.5468,35,26
1,0.55172,48,45
1,0.55665,52,43
1,0.56158,60,34
1,0.5665,60,37
1,0.57143,53,28
1,0.57635,46,27
1,0.58128,53,43
1,0.58621,52,43
1,0.59113,46,47
1,0.59606,53,41
1,0.60099,58,44
1,0.60591,53,46
1,0.61084,38,27
1,0.61576,44,31
1,0.62069,52,38
1,0.62562,47,35
1,0.63054,55,41
1,0.63547,52,40
1,0.64039,40,36
1,0.64532,40,32
1,0.65025,58,31
1,0.65517,58,32
1,0.6601,44,40
1,0.66502,42,40
1,0.66995,45,46
1,0.67488,41,43
1,0.6798,42,35
1,0.68473,36,35
1,0.68966,48,31
1,0.69458,48,29
1,0.69951,46,33
1,0.70443,47,31
1,0.70936,41,29
1,0.71429,43,23
1,0.71921,36,21
1,0.72414,40,24
1,0.72906,40,28
1,0.73399,39,26
1,0.73892,52,27
1,0.74384,46,24
1,0.74877,42,22
1,0.75369,39,23
1,0.75862,40,32
1,0.76355,48,35
1,0.76847,34,14
1,0.7734,32,13
1,0.77833,35,23
1,0.78325,34,25
1,0.78818,30,31
1,0.7931,24,31
1,0.79803,34,33
1,0.80296,25,31
1,0.80788,29,25
1,0.81281,29,25
1,0.81773,35,27
1,0.82266,42,29
1,0.82759,30,24
1,0.83251,40,26
1,0.83744,23,24
1,0.84236,22,23
1,0.84729,26,14
1,0.85222,23,12
1,0.85714,29,20
1,0.86207,25,23
1,0.867,21,26
1,0.87192,12,26
1,0.87685,17,23
1,0.88177,16,24
1,0.8867,22,14
1,0.89163,19,12
1,0.89655,10,10
1,0.90148,17,13
1,0.9064,15,11
1,0.91133,13,11
1,0.91626,13,6
1,0.92118,14,5
1,0.92611,19,4
1,0.93103,18,7
1,0.93596,22,1
1,0.94089,22,3
1,0.94581,10,7
1,0.95074,7,8
1,0.95567,6,18
1,0.96059,4,12
1,0.96552,5,4
1,0.97044,8,1
1,0.97537,14,6
1,0.9803,23,8
1,0.98522,9,1
1,0.99015,10,1
1,0.99507,5,6
1,1.0,11,4
2,0.0,46,33
2,0.00493,44,35
2,0.00985,44,37
2,0.01478,44,40
2,0.0197,76,41
2,0.02463,73,42
2,0.02956,76,54
2,0.03448,74,52
2,0.03941,92,51
2,0.04433,86,50
2,0.04926,85,78
2,0.05419,92,73
2,0.05911,98,76
2,0.06404,109,76
2,0.06897,92,77
2,0.07389,94,80
2,0.07882,95,70
2,0.08374,98,71
2,0.08867,95,65
2,0.0936,94,65
2,0.09852,104,79
2,0.10345,100,74
2,0.10837,90,63
2,0.1133,91,65
2,0.11823,94,73
2,0.12315,94,76
2,0.12808,97,56
2,0.133,99,57
2,0.13793,96,55
2,0.14286,99,59
2,0.14778,83,49
2,0.15271,82,47
2,0.15764,79,58
2,0.16256,78,61
2,0.16749,54,42
2,0.17241,47,47
2,0.17734,46,33
2,0.18227,48,34
2,0.18719,57,35
2,0.19212,59,33
2,0.19704,54,43
2,0.20197,56,46
2,0.2069,58,41
2,0.21182,57,40
2,0.21675,52,45
2,0.22167,50,45
2,0.2266,43,27
2,0.23153,42,30
2,0.23645,54,32
2,0.24138,60,30
2,0.24631,59,36
2,0.25123,59,37
2,0.25616,60,48
2,0.26108,59,53
2,0.26601,53,43
2,0.27094,50,43
2,0.27586,55,39
2,0.28079,56,38
2,0.28571,61,51
2,0.29064,66,49
2,0.29557,61,51
2,0.30049,61,50
2,0.30542,54,41
2,0.31034,52,37
2,0.31527,71,57
2,0.3202,71,61
2,0.32512,62,56
2,0.33005,64,59
2,0.33498,75,61
2,0.3399,74,60
2,0.34483,68,51
2,0.34975,63,56
2,0.35468,59,68
2,0.35961,56,65
2,0.36453,71,53
2,0.36946,72,60
2,0.37438,73,50
2,0.37931,71,55
2,0.38424,65,56
2,0.38916,66,55
2,0.39409,66,63
2,0.39901,71,70
2,0.40394,76,105
2,0.40887,78,109
2,0.41379,90,73
2,0.41872,92,73
2,0.42365,92,106
2,0.42857,92,106
2,0.4335,87,90
2,0.43842,82,87
2,0.44335,94,88
2,0.44828,93,92
2,0.4532,98,92
2,0.45813,96,91
2,0.46305,70,94
2,0.46798,73,93
2,0.47291,88,80
2,0.47783,86,78
2,0.48276,103,88
2,0.48768,100,85
2,0.49261,80,82
2,0.49754,77,80
2,0.50246,70,60
2,0.50739,71,58
2,0.51232,56,56
2,0.51724,53,55
2,0.52217,51,47
2,0.52709,56,44
2,0.53202,45,44
2,0.53695,46,46
2,0.54187,39,23
2,0.5468,43,26
2,0.55172,47,40
2,0.55665,45,40
2,0.56158,60,40
2,0.5665,56,41
2,0.57143,53,35
2,0.57635,55,37
2,0.58128,48,39
2,0.58621,48,43
2,0.59113,48,50
2,0.59606,46,42
2,0.60099,46,49
2,0.60591,52,46
2,0.61084,35,27
2,0.61576,41,33
2,0.62069,49,40
2,0.62562,50,40
2,0.63054,53,49
2,0.63547,52,51
2,0.64039,50,35
2,0.64532,54,30
2,0.65025,58,33
2,0.65517,62,39
2,0.6601,49,40
2,0.66502,49,40
2,0.66995,51,46
2,0.67488,48,41
2,0.6798,34,34
2,0.68473,34,34
2,0.68966,37,29
2,0.69458,39,33
2,0.69951,37,28
2,0.70443,41,26
2,0.70936,31,23
2,0.71429,38,23
2,0.71921,34,28
2,0.72414,39,32
2,0.72906,36,19
2,0.73399,38,23
2,0.73892,55,31
2,0.74384,56,29
2,0.74877,46,27
2,0.75369,43,28
2,0.75862,46,33
2,0.76355,45,30
2,0.76847,26,21
2,0.7734,33,24
2,0.77833,45,29
2,0.78325,45,21
2,0.78818,23,24
2,0.7931,26,27
2,0.79803,36,30
2,0.80296,36,28
2,0.80788,30,21
2,0.81281,28,23
2,0.81773,31,24
2,0.82266,39,31
2,0.82759,33,27
2,0.83251,32,26
2,0.83744,23,19
2,0.84236,21,8
2,0.84729,24,12
2,0.85222,26,14
2,0.85714,30,22
2,0.86207,26,19
2,0.867,17,16
2,0.87192,19,16
2,0.87685,21,17
2,0.88177,23,19
2,0.8867,14,6
2,0.89163,17,7
2,0.89655,9,11
2,0.90148,11,11
2,0.9064,9,8
2,0.91133,10,5
2,0.91626,13,10
2,0.92118,13,6
2,0.92611,13,6
2,0.93103,11,4
2,0.93596,15,2
2,0.94089,18,1
2,0.94581,9,6
2,0.95074,8,1
2,0.95567,15,7
2,0.96059,12,4
2,0.96552,5,8
2,0.97044,10,2
2,0.97537,4,8
2,0.9803,3,9
2,0.98522,3,12
2,0.99015,1,11
2,0.99507,2,1
2,1.0,8,1
3,0.0,41,39
3,0.00493,48,45
3,0.00985,46,38
3,0.01478,43,38
3,0.0197,72,43
3,0.02463,67,42
3,0.02956,81,48
3,0.03448,73,49
3,0.03941,85,54
3,0.04433,85,49
3,0.04926,85,77
3,0.05419,88,74
3,0.05911,101,71
3,0.06404,102,67
3,0.06897,89,87
3,0.07389,88,84
3,0.07882,95,68
3,0.08374,92,73
3,0.08867,97,61
3,0.0936,95,65
3,0.09852,103,68
3,0.10345,102,69
3,0.10837,85,67
3,0.1133,77,65
3,0.11823,90,79
3,0.12315,88,78
3,0.12808,103,54
3,0.133,101,61
3,0.13793,99,58
3,0.14286,96,54
3,0.14778,78,49
3,0.15271,79,48
3,0.15764,72,69
3,0.16256,79,64
3,0.16749,48,42
3,0.17241,46,46
3,0.17734,49,35
3,0.18227,50,34
3,0.18719,48,33
3,0.19212,51,33
3,0.19704,56,43
3,0.20197,63,46
3,0.2069,66,34
3,0.21182,69,35
3,0.21675,53,36
3,0.22167,61,37
3,0.2266,54,30
3,0.23153,54,31
3,0.23645,63,31
3,0.24138,60,33
3,0.24631,56,50
3,0.25123,58,44
3,0.25616,66,51
3,0.26108,61,53
3,0.26601,48,43
3,0.27094,47,43
3,0.27586,57,29
3,0.28079,62,35
3,0.28571,68,56
3,0.29064,58,48
3,0.29557,67,45
3,0.30049,67,44
3,0.30542,56,33
3,0.31034,56,36
3,0.31527,75,68
3,0.3202,74,70
3,0.32512,62,53
3,0.33005,59,49
3,0.33498,76,69
3,0.3399,78,70
3,0.34483,58,58
3,0.34975,62,59
3,0.35468,56,56
3,0.35961,65,53
3,0.36453,61,55
3,0.36946,60,59
3,0.37438,62,58
3,0.37931,67,61
3,0.38424,65,45
3,0.38916,67,42
3,0.39409,67,61
3,0.39901,64,65
3,0.40394,83,105
3,0.40887,82,103
3,0.41379,84,84
3,0.41872,85,83
3,0.42365,95,105
3,0.42857,95,102
3,0.4335,83,84
3,0.43842,85,85
3,0.44335,96,96
3,0.44828,98,94
3,0.4532,90,100
3,0.45813,92,99
3,0.46305,72,91
3,0.46798,71,91
3,0.47291,91,88
3,0.47783,91,78
3,0.48276,102,89
3,0.48768,102,87
3,0.49261,83,77
3,0.49754,84,76
3,0.50246,67,62
3,0.50739,70,62
3,0.51232,53,55
3,0.51724,52,57
3,0.52217,59,50
3,0.52709,63,54
3,0.53202,46,43
3,0.53695,48,45
3,0.54187,39,17
3,0.5468,35,19
3,0.55172,48,45
3,0.55665,47,45
3,0.56158,56,34
3,0.5665,54,37
3,0.57143,47,27
3,0.57635,48,29
3,0.58128,58,37
3,0.58621,54,36
3,0.59113,46,46
3,0.59606,50,48
3,0.60099,42,53
3,0.60591,49,55
3,0.61084,41,32
3,0.61576,40,36
3,0.62069,49,38
3,0.62562,48,34
3,0.63054,57,44
3,0.63547,59,43
3,0.64039,52,27
3,0.64532,56,31
3,0.65025,60,35
3,0.65517,56,32
3,0.6601,43,41
3,0.66502,39,43
3,0.66995,53,49
3,0.67488,47,46
3,0.6798,41,39
3,0.68473,42,32
3,0.68966,38,39
3,0.69458,41,39
3,0.69951,43,22
3,0.70443,41,25
3,0.70936,41,30
3,0.71429,41,25
3,0.71921,45,27
3,0.72414,43,23
3,0.72906,35,17
3,0.73399,36,21
3,0.73892,50,21
3,0.74384,47,26
3,0.74877,44,24
3,0.75369,47,20
3,0.75862,43,31
3,0.76355,45,35
3,0.76847,31,21
3,0.7734,28,18
3,0.77833,35,27
3,0.78325,34,31
3,0.78818,22,26
3,0.7931,21,25
3,0.79803,40,28
3,0.80296,41,31
3,0.80788,24,17
3,0.81281,26,19
3,0.81773,41,20
3,0.82266,35,20
3,0.82759,35,19
3,0.83251,37,28
3,0.83744,23,23
3,0.84236,26,23
3,0.84729,23,14
3,0.85222,24,16
3,0.85714,25,19
3,0.86207,32,18
3,0.867,17,10
3,0.87192,19,13
3,0.87685,20,10
3,0.88177,22,7
3,0.8867,16,15
3,0.89163,9,14
3,0.89655,12,8
3,0.90148,10,7
3,0.9064,8,13
3,0.91133,9,13
3,0.91626,11,3
3,0.92118,12,3
3,0.92611,20,11
3,0.93103,19,10
3,0.93596,5,10
3,0.94089,7,3
3,0.94581,14,11
3,0.95074,10,8
3,0.95567,8,8
3,0.96059,2,13
3,0.96552,15,5
3,0.97044,12,2
3,0.97537,5,2
3,0.9803,5,3
3,0.98522,7,4
3,0.99015,11,2
3,0.99507,2,4
3,1.0,1,5
4,0.0,44,28
4,0.00493,48,34
4,0.00985,41,43
4,0.01478,43,38
4,0.0197,65,41
4,0.02463,66,45
4,0.02956,72,54
4,0.03448,71,52
4,0.03941,88,57
4,0.04433,90,55
4,0.04926,92,81
4,0.05419,86,80
4,0.05911,112,81
4,0.06404,114,76
4,0.06897,90,79
4,0.07389,90,77
4,0.07882,105,72
4,0.08374,100,79
4,0.08867,94,67
4,0.0936,105,61
4,0.09852,102,70
4,0.10345,97,67
4,0.10837,85,66
4,0.1133,86,69
4,0.11823,86,67
4,0.12315,85,73
4,0.12808,101,65
4,0.133,104,62
4,0.13793,98,64
4,0.14286,100,62
4,0.14778,87,46
4,0.15271,82,48
4,0.15764,78,55
4,0.16256,79,60
4,0.16749,42,45
4,0.17241,41,48
4,0.17734,51,27
4,0.18227,52,26
4,0.18719,51,38
4,0.19212,55,41
4,0.19704,60,45
4,0.20197,60,44
4,0.2069,56,37
4,0.21182,55,37
4,0.21675,52,35
4,0.22167,52,38
4,0.2266,46,32
4,0.23153,44,32
4,0.23645,53,28
4,0.24138,53,36
4,0.24631,61,41
4,0.25123,63,41
4,0.25616,59,47
4,0.26108,59,50
4,0.26601,50,43
4,0.27094,54,39
4,0.27586,59,36
4,0.28079,59,37
4,0.28571,63,59
4,0.29064,63,51
4,0.29557,74,49
4,0.30049,70,48
4,0.30542,61,33
4,0.31034,61,38
4,0.31527,68,60
4,0.3202,71,61
4,0.32512,60,54
4,0.33005,64,51
4,0.33498,73,62
4,0.3399,75,67
4,0.34483,61,58
4,0.34975,60,56
4,0.35468,54,67
4,0.35961,55,62
4,0.36453,73,56
4,0.36946,69,55
4,0.37438,73,61
4,0.37931,75,59
4,0.38424,63,55
4,0.38916,64,50
4,0.39409,62,67
4,0.39901,62,66
4,0.40394,78,95
4,0.40887,78,94
4,0.41379,88,79
4,0.41872,84,82
4,0.42365,94,96
4,0.42857,96,98
4,0.4335,82,88
4,0.43842,81,90
4,0.44335,91,82
4,0.44828,92,84
4,0.4532,102,90
4,0.45813,101,87
4,0.46305,76,85
4,0.46798,76,86
4,0.47291,95,92
4,0.47783,91,84
4,0.48276,107,79
4,0.48768,103,83
4,0.49261,76,74
4,0.49754,76,75
4,0.50246,75,59
4,0.50739,74,64
4,0.51232,56,54
4,0.51724,55,54
4,0.52217,54,49
4,0.52709,60,42
4,0.53202,47,35
4,0.53695,51,35
4,0.54187,36,25
4,0.5468,32,25
4,0.55172,44,38
4,0.55665,43,38
4,0.56158,55,40
4,0.5665,59,41
4,0.57143,49,35
4,0.57635,51,34
4,0.58128,53,45
4,0.58621,59,45
4,0.59113,46,36
4,0.59606,48,34
4,0.60099,47,48
4,0.60591,53,53
4,0.61084,40,30
4,0.61576,44,30
4,0.62069,51,38
4,0.62562,53,34
4,0.63054,67,52
4,0.63547,68,48
4,0.64039,47,38
4,0.64532,48,38
4,0.65025,51,27
4,0.65517,52,31
4,0.6601,47,38
4,0.66502,51,39
4,0.66995,55,45
4,0.67488,55,48
4,0.6798,47,23
4,0.68473,41,28
4,0.68966,41,31
4,0.69458,42,34
4,0.69951,41,29
4,0.70443,38,29
4,0.70936,43,22
4,0.71429,38,22
4,0.71921,40,19
4,0.72414,38,18
4,0.72906,36,25
4,0.73399,39,21
4,0.73892,60,32
4,0.74384,59,30
4,0.74877,47,16
4,0.75369,44,11
4,0.75862,49,27
4,0.76355,56,23
4,0.76847,40,19
4,0.7734,37,16
4,0.77833,38,23
4,0.78325,49,25
4,0.78818,26,24
4,0.7931,30,21
4,0.79803,37,26
4,0.80296,36,31
4,0.80788,31,27
4,0.81281,33,31
4,0.81773,32,25
4,0.82266,35,25
4,0.82759,32,21
4,0.83251,35,27
4,0.83744,27,23
4,0.84236,28,24
4,0.84729,22,8
4,0.85222,26,14
4,0.85714,30,19
4,0.86207,31,23
4,0.867,18,25
4,0.87192,22,23
4,0.87685,20,22
4,0.88177,19,17
4,0.8867,14,10
4,0.89163,13,7
4,0.89655,18,12
4,0.90148,17,12
4,0.9064,10,5
4,0.91133,11,5
4,0.91626,11,6
4,0.92118,9,1
4,0.92611,8,16
4,0.93103,9,12
4,0.93596,20,11
4,0.94089,13,13
4,0.94581,11,5
4,0.95074,12,3
4,0.95567,13,4
4,0.96059,9,9
4,0.96552,6,8
4,0.97044,9,10
4,0.97537,12,3
4,0.9803,6,5
4,0.98522,16,1
4,0.99015,16,6
4,0.99507,5,3
4,1.0,12,5
5,0.0,49,35
5,0.00493,40,31
5,0.00985,42,38
5,0.01478,49,39
5,0.0197,68,38
5,0.02463,65,38
5,0.02956,76,48
5,0.03448,77,49
5,0.03941,88,49
5,0.04433,88,50
5,0.04926,91,70
5,0.05419,89,66
5,0.05911,110,74
5,0.06404,111,75
5,0.06897,83,85
5,0.07389,82,88
5,0.07882,101,69
5,0.08374,94,66
5,0.08867,95,60
5,0.0936,95,63
5,0.09852,94,76
5,0.10345,97,74
5,0.10837,82,61
5,0.1133,84,66
5,0.11823,89,73
5,0.12315,87,71
5,0.12808,103,64
5,0.133,107,63
5,0.13793,99,59
5,0.14286,94,58
5,0.14778,79,44
5,0.15271,72,48
5,0.15764,76,66
5,0.16256,71,68
5,0.16749,54,47
5,0.17241,53,44
5,0.17734,46,32
5,0.18227,49,35
5,0.18719,59,40
5,0.19212,56,42
5,0.19704,59,46
5,0.20197,60,43
5,0.2069,55,39
5,0.21182,57,42
5,0.21675,50,50
5,0.22167,53,47
5,0.2266,54,32
5,0.23153,52,38
5,0.23645,64,32
5,0.24138,63,40
5,0.24631,58,35
5,0.25123,61,37
5,0.25616,74,50
5,0.26108,73,51
5,0.26601,45,49
5,0.27094,51,48
5,0.27586,51,39
5,0.28079,47,32
5,0.28571,54,59
5,0.29064,62,55
5,0.29557,65,39
5,0.30049,58,42
5,0.30542,57,39
5,0.31034,64,35
5,0.31527,69,61
5,0.3202,67,61
5,0.32512,64,60
5,0.33005,64,60
5,0.33498,80,70
5,0.3399,82,66
5,0.34483,70,60
5,0.34975,69,59
5,0.35468,67,57
5,0.35961,64,56
5,0.36453,75,61
5,0.36946,65,59
5,0.37438,72,54
5,0.37931,72,59
5,0.38424,67,52
5,0.38916,67,55
5,0.39409,73,59
5,0.39901,71,64
5,0.40394,82,93
5,0.40887,84,95
5,0.41379,80,76
5,0.41872,83,73
5,0.42365,93,102
5,0.42857,93,101
5,0.4335,89,88
5,0.43842,91,82
5,0.44335,87,101
5,0.44828,91,97
5,0.4532,96,87
5,0.45813,95,83
5,0.46305,73,90
5,0.46798,72,90
5,0.47291,89,89
5,0.47783,87,92
5,0.48276,100,86
5,0.48768,105,86
5,0.49261,81,74
5,0.49754,78,75
5,0.50246,63,68
5,0.50739,62,66
5,0.51232,58,53
5,0.51724,57,53
5,0.52217,60,51
5,0.52709,56,54
5,0.53202,54,36
5,0.53695,49,37
5,0.54187,33,23
5,0.5468,30,26
5,0.55172,48,39
5,0.55665,46,39
5,0.56158,54,43
5,0.5665,55,38
5,0.57143,50,42
5,0.57635,50,45
5,0.58128,49,44
5,0.58621,51,43
5,0.59113,40,35
5,0.59606,44,33
5,0.60099,55,46
5,0.60591,56,46
5,0.61084,44,30
5,0.61576,43,27
5,0.62069,51,35
5,0.62562,51,38
5,0.63054,59,45
5,0.63547,53,50
5,0.64039,39,36
5,0.64532,41,35
5,0.65025,55,40
5,0.65517,57,41
5,0.6601,44,40
5,0.66502,45,43
5,0.66995,55,40
5,0.67488,53,37
5,0.6798,39,19
5,0.68473,43,20
5,0.68966,35,32
5,0.69458,35,33
5,0.69951,35,28
5,0.70443,38,28
5,0.70936,40,23
5,0.71429,44,22
5,0.71921,32,39
5,0.72414,29,33
5,0.72906,36,20
5,0.73399,37,21
5,0.73892,48,26
5,0.74384,58,25
5,0.74877,48,25
5,0.75369,45,23
5,0.75862,48,32
5,0.76355,47,31
5,0.76847,35,25
5,0.7734,34,20
5,0.77833,38,30
5,0.78325,42,35
5,0.78818,22,31
5,0.7931,24,31
5,0.79803,38,22
5,0.80296,35,22
5,0.80788,23,24
5,0.81281,21,24
5,0.81773,42,22
5,0.82266,41,20
5,0.82759,31,26
5,0.83251,31,25
5,0.83744,35,15
5,0.84236,26,20
5,0.84729,23,8
5,0.85222,22,9
5,0.85714,28,18
5,0.86207,27,26
5,0.867,29,23
5,0.87192,23,21
5,0.87685,24,23
5,0.88177,26,23
5,0.8867,23,6
5,0.89163,14,8
5,0.89655,10,7
5,0.90148,15,10
5,0.9064,14,10
5,0.91133,10,5
5,0.91626,16,1
5,0.92118,12,1
5,0.92611,24,14
5,0.93103,24,11
5,0.93596,12,5
5,0.94089,12,5
5,0.94581,21,20
5,0.95074,19,15
5,0.95567,6,1
5,0.96059,10,3
5,0.96552,9,7
5,0.97044,2,6
5,0.97537,9,10
5,0.9803,5,14
5,0.98522,4,4
5,0.99015,4,7
5,0.99507,7,12
5,1.0,4,9
6,0.0,33,18
6,0.00493,22,19
6,0.00985,41,32
6,0.01478,39,22
6,0.0197,65,35
6,0.02463,63,40
6,0.02956,67,54
6,0.03448,72,46
6,0.03941,84,46
6,0.04433,86,32
6,0.04926,81,71
6,0.05419,85,70
6,0.05911,111,66
6,0.06404,104,77
6,0.06897,93,75
6,0.07389,83,67
6,0.07882,89,52
6,0.08374,90,53
6,0.08867,83,49
6,0.0936,78,51
6,0.09852,90,61
6,0.10345,98,68
6,0.10837,73,65
6,0.1133,87,62
6,0.11823,89,60
6,0.12315,55,56
6,0.12808,89,45
6,0.133,89,47
6,0.13793,86,54
6,0.14286,89,55
6,0.14778,78,47
6,0.15271,72,40
6,0.15764,64,59
6,0.16256,81,52
6,0.16749,32,32
6,0.17241,42,44
6,0.17734,44,31
6,0.18227,39,21
6,0.18719,53,33
6,0.19212,30,28
6,0.19704,51,36
6,0.20197,42,37
6,0.2069,43,24
6,0.21182,44,24
6,0.21675,50,30
6,0.22167,54,29
6,0.2266,36,18
6,0.23153,33,23
6,0.23645,29,20
6,0.24138,49,11
6,0.24631,58,28
6,0.25123,59,45
6,0.25616,63,43
6,0.26108,64,49
6,0.26601,57,36
6,0.27094,54,36
6,0.27586,46,33
6,0.28079,51,36
6,0.28571,50,37
6,0.29064,44,37
6,0.29557,62,47
6,0.30049,55,46
6,0.30542,41,31
6,0.31034,51,27
6,0.31527,68,43
6,0.3202,61,45
6,0.32512,46,44
6,0.33005,52,45
6,0.33498,67,47
6,0.3399,79,64
6,0.34483,63,21
6,0.34975,65,50
6,0.35468,50,47
6,0.35961,57,46
6,0.36453,57,52
6,0.36946,49,51
6,0.37438,54,51
6,0.37931,61,47
6,0.38424,63,38
6,0.38916,61,43
6,0.39409,59,64
6,0.39901,62,59
6,0.40394,75,88
6,0.40887,70,87
6,0.41379,71,74
6,0.41872,74,78
6,0.42365,89,78
6,0.42857,95,86
6,0.4335,73,83
6,0.43842,74,85
6,0.44335,89,82
6,0.44828,85,77
6,0.4532,82,88
6,0.45813,90,81
6,0.46305,68,85
